questId,title,detail,category,type
909,【桃の節句作戦】主力オブ主力、駆ける！,【桃の節句作戦】精鋭夕雲型駆逐艦3隻以上を含む艦隊で、南西諸島海域バシー海峡、東部オリョール海、北方AL海域、タウイタウイ泊地沖深部の敵を撃破、限定海域マニラ揚陸地点を妨害する敵を撃滅せよ！,9,2
909,【桃の節句：拡張作戦】春の攻勢作戦！,【桃の節句作戦】精鋭艦隊を編成、北方海域北方AL海域、西方海域カレー洋リランカ島沖、中部北海域ピーコック島沖へ展開、各海域の敵戦力を痛打、これを撃滅せよ！,9,2
910,【桃の節句作戦】「沖に立つ波」出撃！,【桃の節句作戦】「沖波」を含む夕雲型駆逐艦3隻以上の駆逐隊を含む艦隊で、期間限定海域のマニラ湾に侵入した敵艦隊、ミンドロ島侵攻部隊物資集積地、敵機動部隊を痛撃！ 「沖波」、出撃せよ！,9,4
911,再編「第三一駆逐隊」、抜錨せよ！,夕雲型駆逐艦「長波」「岸波」「朝霜」、そして「沖波改二」からなる再編第三一駆逐隊を含む艦隊を、製油所地帯沿岸、南西諸島防衛線、鎮守府近海、バシー海峡、東部オリョール海に展開、敵を撃破せよ！,9,4
912,工作艦「明石」護衛任務,工作艦護衛任務：旗艦に工作艦「明石」、護衛の駆逐艦3隻以上で製油所地帯沿岸、鎮守府近海航路、南西諸島近海、バシー海峡、東部オリョール海に展開。「明石」を護衛、同海域での作戦を成功させよ！,9,5
913,「第五航空戦隊」、縦横無尽！,航空母艦「翔鶴」「瑞鶴」、護衛随伴駆逐艦「朧」「秋雲」を中核とした機動部隊を編成。同機動部隊を北方AL海域、珊瑚諸島沖、タウイタウイ泊地沖深部、KW環礁沖海域に展開、敵艦隊を捕捉撃滅せよ！,9,4
914,重巡戦隊、西へ！,重巡(航空巡洋艦含まず)3隻以上、駆逐艦1隻以上を中核とした艦隊を編成。同艦隊を西方に展開。西方海域ジャム島沖、カレー洋海域、リランカ島、カスガダマ島の敵戦力と交戦、これを撃破せよ！,9,5
915,【春の期間限定任務】飛べ！下駄履きメカジキ,【春の期間限定任務】水上機母艦を旗艦とし、随伴護衛艦に駆逐艦または海防艦を含む水上機運用艦隊で、南西諸島防衛線、東部オリョール海、沖ノ島海域へ展開！同海域の敵艦隊と交戦、これを撃破せよ！,9,4
916,「比叡改二丙」見参！第三戦隊、南方突入！,「比叡改二丙」含む金剛型高速戦艦2隻以上、軽巡級1隻、駆逐艦1隻以上を含む艦隊を南方海域に投入！南方海域前面、珊瑚諸島沖、サブ島沖海域、サーモン海域、同北方の敵艦隊を捕捉、これを撃滅せよ！,9,4
917,改装航空軽巡「Gotland andra」、出撃！,「Gotland andra」旗艦、随伴駆逐艦1隻以上を含む艦隊で、南西諸島海域沖ノ島海域に出撃！さらに西方カレー洋海域、カスガダマ島、カレー洋リランカ島沖に展開！同方面の敵を撃滅せよ！,9,4
918,「Gotland」戦隊、進撃せよ！,「Gotland andra」旗艦、随伴駆逐艦1隻以上を含む艦隊で、南西諸島海域沖ノ島沖に進撃！さらに中部海域に展開、グアノ環礁沖海域、中部北海域ピーコック島沖、KW環礁沖海域の敵を撃滅せよ！,9,4
919,南西諸島海域合同哨戒,米出身(USS)艦娘を2隻以上含む艦隊で、南西諸島海域のバシー海峡、東部オリョール海、沖ノ島海域の哨戒を実施。各作戦海域における敵艦隊を捜索、これを捕捉撃滅せよ！,9,4
920,合同艦隊旗艦、改装「Fletcher」、抜錨！,「Fletcher改 Mod.2」を旗艦とする米?英?豪?蘭出身の艦娘計3隻以上を含む艦隊を編成、同艦隊を南西諸島防衛線、沖ノ島沖、北方AL海域に展開！各作戦海域の敵艦隊と交戦、これを撃滅せよ！,9,4
921,改装護衛駆逐艦「Fletcher Mk.II」作戦開始！,「Fletcher Mk.II」を旗艦とする米?英?豪?蘭出身の艦娘計3隻以上を含む精鋭艦隊を編成、同艦隊を鎮守府近海、ブルネイ泊地沖、MS諸島沖、KW環礁沖海域に反復出撃！敵艦隊を捕捉、撃滅せよ！,9,4
922,合同艦隊作戦任務【拡張作戦】,【拡張作戦:甲作戦級】「Fletcher Mk.II」を含む米?英?豪?蘭出身艦計4隻以上を含む精鋭艦隊を編成、カレー洋リランカ島沖、サーモン海域北方、中部北海域ピーコック島沖に反復出撃！敵戦力を撃滅せよ！,9,4
923,合同艦隊機動部隊、出撃せよ！,米?英出身航空母艦を1隻以上含む機動部隊で、西方海域リランカ島、北方海域全域、さらに南方海域珊瑚諸島沖、南西海域タウイタウイ泊地沖深部に展開、各方面の敵戦力を撃滅せよ！,9,4
924,【航空母艦特別任務】航空戦隊、精鋭無比！,航空母艦特別任務：精強な正規空母2隻以上を擁する航空戦隊を中核とした機動部隊の精鋭で、南西諸島海域沖ノ島海域、同沖ノ島沖、西方海域リランカ島に出撃！各方面の敵戦力を撃滅せよ！,9,4
925,改加賀型航空母艦「加賀改二」、抜錨！,旗艦「加賀改二」型航空母艦、僚艦に正規空母1隻以上を含む機動部隊を編成、西方海域カスガダマ島、カレー洋リランカ島沖、北方海域全域、南方海域珊瑚諸島沖に展開！各方面の敵戦力を撃滅せよ！,9,4
926,最精鋭「第一航空戦隊」、出撃！鎧袖一触！,「赤城改二」「加賀改二」型両航空母艦による最精鋭「第一航空戦隊」を中核とした艦隊で、サーモン海域北方、タウイタウイ泊地沖深部、中部海域MS諸島沖、同KW環礁沖海域に展開！敵を捕捉撃滅せよ！,9,4
927,重巡「羽黒」、出撃！ペナン沖海戦,重巡「羽黒」を旗艦とした5隻以下の艦隊で、南西海域マラッカ海峡に進出！ペナン島沖において、敵駆逐隊を捕捉、これに複数回痛打を与えよ！精強たる我が重巡「羽黒」、出撃せよ！,9,4
928,歴戦「第十方面艦隊」、全力出撃！,重巡「羽黒」「足柄」「妙高」「高雄」、駆逐艦「神風」のうち2隻以上を含む精強な艦隊を編成！マラッカ海峡ペナン島沖深部、タウイタウイ泊地沖深部、西方カレー洋海域に反復出撃！敵を撃滅せよ！,9,5
929,静かな海を護る「鯨」、動き出す！,潜水母艦「大鯨」または「迅鯨」型を旗艦として、潜水艦/潜水空母2隻以上の第一艦隊を編成！同艦隊で南西諸島沖、製油所地帯沿岸、南西諸島近海、東部オリョール海を哨戒！各海域の制海権を保持せよ！,9,4
930,主力オブ主力、縦横無尽ッ！,改装甲型駆逐艦4隻の精強第十駆逐隊を含む艦隊で、南西諸島防衛線、バシー海峡、キス島沖、ジャム島沖、マラッカ海峡ペナン島沖深部に展開！各海域の敵艦隊主力を捕捉、これを撃滅せよ！,9,4
931,精鋭「二七駆」、回避運動は気をつけて！,第二七駆逐隊特別任務：改装白露型一番艦「白露改二」及び同二番艦「時雨改二」を含む艦隊で、鎮守府近海、沖ノ島沖、ブルネイ泊地沖、サーモン海域北方、グアノ環礁沖海域に出撃！敵を駆逐せよ！,9,4
932,【秋限定】野分の大冒険！,【秋限定】第四駆逐隊「野分」を旗艦に、二番艦に僚艦「舞風」を配備した5隻以下の第一艦隊で、鎮守府近海航路、バシー海峡、モーレイ海、南西諸島防衛線に複数回出撃！作戦を成功させよ！,9,4
932,【春限定】春の天津風！,【春限定】第十六駆逐隊「天津風」を旗艦に、二番艦に僚艦「雪風」「時津風」「初風」から1隻配備、南西諸島海域バシー海峡、東部オリョール海、マラッカ海峡ペナン島沖深部に複数回出撃！敵を撃破せよ！,9,4
933,【艦隊司令部強化】艦隊旗艦、出撃せよ！,旗艦に「大淀」型軽巡または駆逐艦「丹陽」、他に駆逐艦/海防艦3隻以上を擁する第一艦隊を編成、製油所地帯沿岸、南西諸島防衛線、南西諸島近海、バシー海峡に複数回出撃！海域を防衛せよ！,9,4
934,奇跡の駆逐艦「雪風」、再び出撃す！,旗艦に「丹陽」または帰還後の「雪風改二」を配備した精強な艦隊で、東部オリョール海、沖ノ島海域、沖ノ島沖、アルフォンシーノ方面、マラッカ海峡ペナン島沖深部に展開！敵艦隊主力を捕捉撃滅せよ！,9,4
935,最精強！「呉の雪風」「佐世保の時雨」,歴戦の精鋭駆逐艦「雪風改二」及び「時雨改二」を配備した艦隊で、サブ島沖海域、サーモン海域北方、カレー洋リランカ島沖、中部北海域ピーコック島沖、KW環礁沖海域に突入！敵戦力を撃滅せよ！,9,4
936,改装最新鋭軽巡「能代改二」、出撃せよ！,旗艦に「能代改二」、同指揮下に駆逐艦3隻以上を配備した艦隊で、沖ノ島海域、キス島沖、サブ島沖海域、ブルネイ泊地沖、タウイタウイ泊地沖深部に出撃！敵艦隊を捕捉撃滅せよ！,9,4
937,精鋭「第七駆逐隊」、出撃せよ！,精鋭七駆任務：第七駆逐隊「曙改二」「潮改二」を含む精鋭艦隊で、南西諸島海域東部オリョール海、北方海域キス島沖、西方海域カスガダマ島、南方海域サーモン海域に展開、敵艦隊を撃滅せよ！,9,4
938,改装航空巡洋艦「最上」、抜錨せよ！,旗艦に改装航空巡洋艦「最上改二(改二特含む)」を配備した精鋭艦隊で、南西諸島海域バシー海峡、沖ノ島海域、西方海域カレー洋リランカ島沖、南方海域前面に展開、敵艦隊を撃滅せよ！,9,4
939,西村艦隊、精鋭先行掃討隊、前進せよ！,「最上改二(改二特含む)」旗艦、時雨?満潮?朝雲?山雲より2隻を配備した艦隊で、東部オリョール海、中部北海域ピーコック島沖、タウイタウイ泊地沖深部、マラッカ海峡ペナン島沖深部の敵を撃滅せよ！,9,4
940,二水戦旗艦、この「矢矧」が預かります！,旗艦に「矢矧改二(改二乙含む)」、随伴駆逐艦2隻を配備した精鋭水雷戦隊で、南西諸島防衛線、沖ノ島沖、サブ島沖海域、サーモン海域北方の敵艦隊を撃滅せよ！二水戦旗艦「矢矧」、抜錨！,9,4
941,【春限定】春の近海哨戒お散歩！,【春限定】旗艦に潜水母艦または練巡?軽巡、他駆逐以下の小艦艇による5隻以下の哨戒艦隊で、製油所地帯沿岸、南西諸島近海、南西諸島海域バシー海峡に反復哨戒！敵を捕捉撃破せよ！,9,4
942,【八周年限定】カタリナフェスティバル！,【八周年限定任務】旗艦に軽巡洋艦または「Fletcher」、随伴駆逐艦/海防艦計3隻以上配備の艦隊で、南西諸島沖、製油所地帯沿岸、南西諸島防衛線、キス島沖に反復出撃！敵艦隊の撃破に努めよ！,9,4
943,新しき翼。改装航空母艦「龍鳳」、出撃せよ！,旗艦に「龍鳳改二(改二戊含む)」、随伴に「時雨改二」を編成した第一艦隊で南西諸島海域バシー海峡、東部オリョール海、沖ノ島海域、沖ノ島沖、タウイタウイ泊地沖深部へ出撃。敵艦隊を捕捉撃滅せよ！,9,4
944,鎮守府近海海域の哨戒を実施せよ！,旗艦に「重巡洋艦」または「駆逐艦」、随伴に「駆逐艦?海防艦」より旗艦含めず3隻以上(他自由)の艦隊で、南西諸島沖、製油所地帯沿岸、南西諸島防衛線へ反復出撃！敵艦隊の撃破に努めよ！,9,5
945,南西方面の兵站航路の安全を図れ！,旗艦に「軽巡?練巡?駆逐艦」、随伴に「駆逐艦?海防艦」より旗艦含めず3隻以上(他自由)の艦隊で、反復出撃！鎮守府近海、南西諸島近海、鎮守府近海航路の安全確保と対潜掃蕩を図れ！,9,5
946,空母機動部隊、出撃！敵艦隊を迎撃せよ！,旗艦に「航空母艦」、随伴に「重巡洋艦?航空巡洋艦」から2隻以上(他自由)の機動部隊を編成。バシー海峡、東部オリョール海、沖ノ島海域へ展開！敵艦隊主力を捕捉、これを撃滅せよ！,9,5
947,AL作戦,軽空母2隻を基幹とした艦隊を編成、北方海域モーレイ海、アルフォンシーノ方面、北方海域全域、北方AL海域へ展開！AL方面へと至るこれらの北方海域で敵主力を積極攻撃、これを撃滅せよ！,9,5
948,機動部隊決戦,旗艦に「航空母艦」を編成した第一艦隊で、珊瑚諸島沖、サーモン海域北方、KW環礁沖海域へ反復出撃、敵主力を撃滅！さらに中部北海域ピーコック島沖へも反復展開、敵戦力を撃破せよ！,9,5
949,改装特務空母「Gambier Bay Mk.II」抜錨！,旗艦「Gambier Bay Mk.II」、僚艦に「Fletcher級駆逐艦」1隻以上を含む第一艦隊で、沖ノ島海域、北方AL海域の敵艦隊を反復撃滅、中部北海域ピーコック島沖に反復展開、同地の敵を撃破せよ！,9,4
950,【夏季限定】「渚のマーメイド」作戦！,「第七駆逐隊」4隻、または「白露改二」「時雨改二」「村雨改二」「夕立改二」4隻を含む艦隊で、夏の南西諸島防衛線、東部オリョール海、キス島沖に複数回出撃、敵艦隊を捕捉撃滅せよ！,9,4
951,【夏季限定】「渚のシレーナ」欧州作戦！,伊駆逐、独駆逐、米駆逐、仏艦艇、「Littorio(Italia)」「U-511(呂500)」「Houston」「Gotland」計5隻以上の艦隊で、夏のジャム島沖、リランカ島、カスガダマ島に反復出撃！敵を撃滅せよ！,9,4
952,【作戦準備】第二段階任務(対地/対空整備),作戦準備(第二段階任務)：駆逐艦を3隻以上編成した艦隊で、製油所地帯沿岸、南西諸島防衛線、南西諸島近海、南西諸島海域バシー海峡へ出撃、各作戦海域の敵を撃滅、制海権を確保せよ！,9,4
953,【地中海作戦】特務艦隊、遊撃部隊編成！,【地中海遊撃部隊編成】第一作戦海域において、敵前線兵站集積地(Point【F】及び【L】)を強襲！さらにタラント方面よりマルタ島への輸送部隊を狙う敵戦艦戦隊を迎撃、これを撃破せよ！,9,4
954,【地中海作戦】地中海配備の敵戦力を叩け！,【地中海敵戦力の漸減】第一作戦海域、地中海配備の敵魚雷艇群(Point【H】及び【S】)を撃破！さらに敵に占拠されたタラント軍港を強襲、地中海東部に展開した敵深海戦力の漸減を図れ！,9,4
955,【地中海拡張作戦】第10潜水戦隊作戦　(※難易度変更時は本作戦中止),【地中海拡張作戦】最終作戦海域において、潜水艦隊をもって、地中海敵水上艦隊(Point【T1】及び【T4】)への反復潜水艦攻撃を敢行！地中海の敵水上艦隊の行動封じ込めを実施せよ！,9,4
956,【地中海拡張作戦】北アフリカ作戦　(※難易度変更時は本作戦中止),【地中海拡張(高難易度専用)作戦】最終作戦海域において北アフリカ敵拠点(Point【F】及び【W】)への対地反復攻撃を敢行！今後の同方面作戦に備え、敵戦線後方の集積兵站拠点を撃滅せよ！,9,4
1101,海軍工廠の再整備,"工廠整備：「12.7cm連装砲」x8廃棄、家具コインx4,000と「14cm単装砲」「20.3cm連装砲」各x4を準備せよ！※任務達成後、用意した家具コイン及び必要装備(低改修値のもの優先)は消費します。",11,4
1102,工廠による装備兵装の強化準備,"「12cm単装砲」x7廃棄、燃料x2,400と「20.3cm連装砲」「35.6cm連装砲」各x5を準備せよ！※任務達成後、用意した燃料及び必要装備(低改修値のもの優先)は消費します。",11,4
1103,潜水艦強化兵装の量産,「61cm三連装(酸素)魚雷」x3廃棄、開発資材x60と「九三式水中聴音機」「13号対空電探改」各x2を準備せよ！　※任務達成後、用意した開発資材及び必要装備(低改修値のもの優先)は消費します。,11,5
1104,潜水艦電子兵装の量産,「13号対空電探改」x3廃棄、開発資材x100と「九三式水中聴音機」及び「22号対水上電探」各x2を準備せよ！　※任務達成後、用意した開発資材及び必要装備(低改修値のもの優先)は消費します。,11,5
1105,夏の格納庫整備＆航空基地整備,"九六式や一式陸攻等の陸上攻撃機x3廃棄、弾薬x2,800と「九七式艦攻」「天山」各x4を準備せよ！※任務達成後、用意した弾薬及び必要装備(低改修値のもの優先)は消費します。",11,5
1106,精鋭三座水上偵察機隊の前線投入,"旗艦「由良改二」第一スロに最大改修「零式水上偵察機11型乙」。 「零式水上偵察機」「瑞雲」各x3廃棄、燃料x1,300、ボーキ1,700、新型航空兵装資材x1、戦闘詳報x1、熟練搭乗員x3を準備せよ！",11,4
